epoch,L_total,L_ode,L_tc,lambda
1992,0.014005657242609798,0.0005183521601990996,0.00023290957492187178,57.90790304320868
1993,0.014028153180932805,0.00048404875410587936,0.00023360301032208266,57.9791519302463
1994,0.014036500496786758,0.0005182545241160165,0.0002328704947447243,58.05048848068803
1995,0.014059021471781912,0.0004839233282109421,0.00023356248081036937,58.1219128023934
1996,0.014067416625842382,0.0005181572167982878,0.00023283144802463564,58.193425003354626
1997,0.014089962358454177,0.00048379819170859487,0.00023352198204635037,58.26502519169685
1998,0.014098405783642088,0.0005180602374277037,0.00023279243442255796,58.33671347567826
1999,0.014120975993598977,0.00048367334379682,0.00023348151370254273,58.40848996369017
2000,0.014129468124535305,0.0005179635851642586,0.00023275345360405166,58.480354764257314
2001,0.01415206253031257,0.000483548783713848,0.00023344107545441304,58.552307986037974
2002,0.014160603803333453,0.0005178672591554547,0.00023271450523869604,58.624349737824026
2003,0.014183222122209776,0.0004834245106933679,0.00023340066698232637,58.69648012854132
2004,0.014191812975266642,0.0005177712585813742,0.00023267558899853812,58.76869926724965
2005,0.014214454923419441,0.0004833005239553471,0.00023336028797156662,58.841007263143005
2006,0.014223095796013309,0.0005176755826267163,0.0002326367045590413,58.91340422554975
2007,0.014245761088537744,0.0004831768227408859,0.0002333199381108954,58.98589026393276
2008,0.014254452421717844,0.0005175802304643678,0.000232597851599621,59.05846548788956
2009,0.014277140772659682,0.0004830534063034373,0.00023327961709319103,59.13113000715255
2010,0.014285883008975906,0.0005174852012757822,0.0002325590298030055,59.20388393158917
2011,0.014308594131336597,0.0004829302738988941,0.00023323932461484943,59.27672737120196
2012,0.014317387714852775,0.0005173904942457976,0.0002325202388555922,59.34966043612887
2013,0.014340121320609162,0.0004828074247927812,0.00023319906037617602,59.42268323664337
2014,0.014348966696890935,0.0005172961085634356,0.00023248147844751765,59.49579588315453
2015,0.014371722496964775,0.00048268485824999255,0.00023315882408079532,59.56899848620735
2016,0.014380620113102812,0.0005172020434315918,0.0002324427482723278,59.64229115648283
2017,0.014403397817350906,0.00048256257353887754,0.00023311861543576497,59.715674004798075
2018,0.014412348121997888,0.0005171082980508451,0.00023240404802766105,59.78914714210663
2019,0.014435147439154502,0.00048244056994501934,0.00023307843415096023,59.862710679498534
2020,0.01444415088257573,0.000517014871618839,0.00023236537741509178,59.936364728200445
2021,0.014466971520210205,0.0004823188467572021,0.00023303827993941003,60.01010939957596
2022,0.014476028554321356,0.0005169217633483513,0.00023232673613970462,60.083944805125654
2023,0.014498870218811478,0.0004821974032605476,0.00023299815251755668,60.15787105648727
2024,0.014507981297193346,0.0005168289724588898,0.0002322881239099933,60.23188826543594
2025,0.014530843693694773,0.0004820762387511388,0.00023295805160470945,60.305996543884326
2026,0.014540009271655887,0.0005167364981667852,0.00023224954043851286,60.38019600388275
2027,0.014562892104048113,0.00048195535253438314,0.00023291797692317727,60.454486757619435
2028,0.014572112638633016,0.0005166443396947486,0.00023221098544091577,60.52886891742066
2029,0.014595015609518206,0.0004818347439173779,0.00023287792819847488,60.603342595750796
2030,0.01460429155953724,0.0005165524962726138,0.00023217245863637259,60.67790790521273
2031,0.01462721437021712,0.00048171441221303763,0.00023283790515932491,60.752564958547815
2032,0.01463654619624576,0.0005164609671328718,0.0002321339597472101,60.827313868636104
2033,0.0146594885467026,0.00048159435673994093,0.00023279790753729694,60.902154748496585
2034,0.014668876711103045,0.0005163697515140637,0.0002320954884988587,60.97708771128731
2035,0.014691838300023944,0.000481474576821284,0.00023275793506753953,61.052112870305486
2036,0.014701283266930756,0.000516278848657768,0.0002320570446200243,61.12723033898777
2037,0.014724263791668062,0.0004813550717892136,0.0002327179874877838,61.202440230910426
2038,0.01473376602701952,0.0005161882578063078,0.00023201862784254988,61.27774265978936
2039,0.014756765183597132,0.00048123584098179163,0.00023267806453897299,61.353137739480495
2040,0.0147663251551244,0.0005160979782093955,0.00023198023790119398,61.428625583979795
2041,0.01478934263823756,0.00048111688373857816,0.00023263816596511393,61.504206307423445
2042,0.014798960815469175,0.0005160080091226376,0.00023194187453368692,61.579880024088105
2043,0.01482199631847628,0.00048099819940626055,0.00023259829151308712,61.655646848391086
2044,0.014831673172744298,0.0005159183498022196,0.00023190353748074507,61.73150689489036
2045,0.014854726387661863,0.0004808797873395703,0.00023255844093261202,61.80746027828494
2046,0.01486446239213769,0.000515828999508238,0.0002318652264864767,61.883507113414964
2047,0.014887533009596929,0.0004807616468970556,0.00023251861397615645,61.95964751526178
2048,0.014897328639279976,0.0005157399575065438,0.0002318269412974256,62.03588159894829
2049,0.014920416348548625,0.00048064377744217975,0.00023247881039905179,62.112209479739064
2050,0.014930272080299753,0.0005156512230662872,0.00023178868166346675,62.188631273040365
2051,0.014953376569231703,0.00048052617834456893,0.0002324390299591641,62.26514709440057
2052,0.014963292881786022,0.000515562795460414,0.00023175044733715305,62.3417570595102
2053,0.014986413836833256,0.000480408848978745,0.00023239927241727667,62.41846128420206
2054,0.014996391210815757,0.0005154746739661262,0.0002317122380741135,62.49525988445154
2055,0.015019528316982363,0.00048029178872507206,0.00023235953753655212,62.57215297637673
2056,0.015029567234940885,0.0005153868578636079,0.000231674053632825,62.6491406762385
2057,0.01505272017576721,0.0004801749969696619,0.00023231982508277506,62.726223100440876
2058,0.015062821122181056,0.0005152993464373238,0.00023163589377443925,62.80340036553106
2059,0.015085989579742028,0.00048005847310250813,0.00023228013482445663,62.88067258819961
2060,0.015096153041038183,0.0005152121389768194,0.00023159775826296525,62.9580398852807
2061,0.015119336695913492,0.0004799422165190445,0.00023224046653255875,63.035502373752294
2062,0.015129563160483419,0.0005151252347740937,0.00023155964686506588,63.11306017073618
2063,0.015152761691748317,0.0004798262266212189,0.0002322008199805636,63.19071339349834
2064,0.015163051649969934,0.0005150386331243977,0.00023152155935021225,63.26846215944903
2065,0.015186264735171477,0.0004797105028156449,0.00023216119494444062,63.34630658614294
2066,0.015196618679425802,0.000514952333327758,0.00023148349549050902,63.424246791279344
2067,0.01521984599456955,0.00047959504451344196,0.00023212159120266878,63.50228289270245
2068,0.01523026441924494,0.0005148663346877852,0.00023144545506053533,63.58041500840141
2069,0.015253505638790637,0.0004794798511314098,0.000232082008536182,63.658643256510466
2070,0.015263989040298827,0.0005147806365112998,0.00023140743783750067,63.73696775530932
2071,0.015287243837141681,0.0004793649220914475,0.00023204244672830318,63.8153886232232
2072,0.01529779271394051,0.000514695238109101,0.00023136944360125882,63.89390597882294
2073,0.015321060759394978,0.00047925025682046124,0.00023200290556481452,63.97251994082535
2074,0.015331675611987325,0.0005146101387952023,0.00023133147213401468,64.05123062809334
2075,0.015354956575777718,0.0004791358547508376,0.00023196338483375277,64.13003815963593
2076,0.01536563790673696,0.0005145253378872211,0.00023129352322053508,64.20894265460868
2077,0.015388931456979463,0.00047902171531941974,0.00023192388432551116,64.28794423231373
2078,0.015399679770968172,0.0005144408347069414,0.00023125559664811555,64.36704301220001
2079,0.015422985574156662,0.0004789078379680421,0.0002318844038328672,64.44623911386338
2080,0.015433801377929409,0.0005143566285791934,0.0002312176922063865,64.52553265704692
2081,0.015457119098921288,0.00047879422214404507,0.0002318449431507663,64.60492376164098
2082,0.01546800290134668,0.0005142727188321277,0.00023117980968739737,64.68441254768342
2083,0.015491332203344787,0.00047868086729951415,0.0002318055020763636,64.76399913535987
2084,0.015502284515427643,0.0005141891047976589,0.00023114194888563893,64.8436836450037
2085,0.015525625059963162,0.00047856777289108056,0.0002317660804090744,64.92346619709646
2086,0.015536646394857221,0.0005141057858115111,0.00023110410959794055,65.0033469122679
2087,0.01555999784177466,0.0004784549383804492,0.0002317266779504978,65.08332591129614
2088,0.015571088714800799,0.0005140227612124102,0.00023106629162349853,65.16340331510797
2089,0.015594450722236397,0.00047834236323431733,0.0002316872945043358,65.24357924477899
2090,0.015605611650890232,0.0005139400303426052,0.00023102849476361952,65.32385382153362
2091,0.01562898387526936,0.0004782300469240927,0.00023164792987644356,65.40422716674559
2092,0.01564021537924817,0.0005138575925479136,0.00023099071882206135,65.48469940193795
2093,0.01566359747525278,0.0004781179889259072,0.0002316085838747119,65.56527064878313
2094,0.01567490007647829,0.0005137754471773539,0.0002309529636048542,65.64594102910345
2095,0.015698291697043322,0.00047800618872079485,0.00023156925630932749,65.72671066487102
2096,0.015709665919654666,0.0005136935935836023,0.00023091522892009918,65.80757967820799
2097,0.015733066715943447,0.0004778946457942404,0.00023152994699226684,65.8885481913868
2098,0.015744513086337862,0.0005136120311225942,0.00023087751457818802,65.96961632683045
2099,0.015767922707729674,0.00047778335963674445,0.00023149065573768753,66.05078420711233
2100,0.015779441754567063,0.0005135307591533424,0.0002308398203916533,66.13205195495684
2101,0.015802859848645115,0.00047767232974345417,0.00023145138236179072,66.21341969323933
2102,0.015814452102856445,0.0005134497770385236,0.00023080214617507265,66.29488754498625
2103,0.015837878315391598,0.000477561555613845,0.00023141212668267654,66.37645563337551
2104,0.015849544310209913,0.0005133690841441934,0.0002307644917452653,66.45812408173659
2105,0.015872978285138683,0.00047745103675219335,0.0002313728885204436,66.53989301355061
2106,0.015884718556108898,0.0005132886798394167,0.00023072685692108035,66.6217625524507
2107,0.015908159935522522,0.0004773407726674872,0.00023133366769714436,66.70373282222212
2108,0.015919975020515495,0.0005132085634967186,0.0002306892415234067,66.78580394680236
2109,0.015943423444644483,0.00047723076287297365,0.00023129446403674143,66.86797605028144
2110,0.015955313883873685,0.000513128734492089,0.00023065164537516058,66.95024925690211
2111,0.015978768991080604,0.0004771210068864835,0.00023125527736521484,67.03262369105987
2112,0.015990735327116548,0.0005130491922044701,0.00023061406830137,67.11509947730336
2113,0.016014196753858845,0.000477011504230517,0.00023121610751019233,67.19767674033447
2114,0.016026239531651526,0.0005129699360162162,0.00023057651012891613,67.28035560500845
2115,0.016049706912489036,0.0004769022544316837,0.00023117695430137638,67.36313619633424
2116,0.016061826679381882,0.00051289096531324,0.0002305389706868214,67.44601863947459
2117,0.01608529964694341,0.0004767932570210946,0.00023113781757021828,67.52900305974615
2118,0.016097496952689107,0.0005128122794842777,0.00023050144980596752,67.61208958261986
2119,0.01612097513765576,0.00047668451153431415,0.0002310986971498803,67.69527833372102
2120,0.016133250534433336,0.0005127338779215658,0.0002304639473190619,67.77856943882945
2121,0.016156733565543986,0.0004765760175111616,0.00023105959287554313,67.86196302387978
2122,0.016169087607973164,0.0005126557600205871,0.00023042646306090507,67.94545921496157
2123,0.01619257511198656,0.0004764677744956382,0.00023102050458403053,68.0290581383195
2124,0.01620500835714953,0.0005125779251800636,0.00023038899686812162,68.1127599203536
2125,0.016228499958834942,0.000476359782036167,0.0002309814321139619,68.19656468761941
2126,0.016241012966277217,0.0005125003728018525,0.00023035154857900826,68.2804725668282
2127,0.01626450828840888,0.00047625203968521766,0.00023094237530566053,68.36448368484709
2128,0.016277101620183233,0.0005124231022912891,0.00023031411803406244,68.4485981686994
2129,0.01630060028350176,0.0004761445469994727,0.00023090333400120215,68.53281614556462
2130,0.016313274504162024,0.0005123461130567302,0.00023027670507530268,68.6171377427788
2131,0.016336776127377394,0.0004760373035398197,0.00023086430804434088,68.70156308783463
2132,0.016349531804008555,0.0005122694045098375,0.0002302393095467197,68.78609230838164
2133,0.016373036003781757,0.00047593030887117013,0.0002308252972806552,68.87072553222647
2134,0.016385873705994737,0.0005121929760655457,0.00023020193129390414,68.95546288733301
2135,0.01640938009691993,0.00047582356256246406,0.00023078630155718474,69.0403045018225
2136,0.01642230039689811,0.0005121168271420153,0.00023016457016443556,69.12525050397394
2137,0.0164458085914787,0.0004757170641866318,0.00023074732072273318,69.21030102222416
2138,0.016458812063970714,0.000512040957160706,0.00023012722600739997,69.29545618516786
2139,0.016482321672622705,0.0004756108133206462,0.00023070835462778416,69.38071612155815
2140,0.016495408894967048,0.0005119653655462216,0.00023008989867377008,69.46608096030647
2141,0.01651891952598708,0.0004755048095453626,0.00023066940312436944,69.55155083048284
2142,0.016532091078128936,0.0005118900517264789,0.00023005258801615458,69.63712586131611
2143,0.016555602337686045,0.000475399052445466,0.00023063046606616838,69.72280618219422
2144,0.01656885880219229,0.0005118150151326491,0.0002300152938888679,69.80859192266414
2145,0.016592370294309457,0.00047529354160943287,0.00023059154330843133,69.89448321243236
2146,0.016605712256385866,0.0005117402551992852,0.00022997801614788342,69.98048018136494
2147,0.016629223582921484,0.0004751882766296161,0.00023055263470793334,70.06658295948766
2148,0.016642651630428062,0.0005116657713639588,0.0002299407546507643,70.15279167698637
2149,0.01666616239107471,0.00047508325710217663,0.00023051374012315063,70.23910646420704
2150,0.01667967711453568,0.0005115915630676808,0.00022990350925675536,70.325527451656
2151,0.016703186906791068,0.00047497848262670003,0.00023047485941396734,70.41205477000021
2152,0.0167167888994182,0.0005115176297548848,0.00022986627982667383,70.49868855006738
2153,0.016740297318576455,0.0004748739528065615,0.0002304359924418525,70.58542892284616
2154,0.01675398717628779,0.0005114439708730303,0.00022982906622302953,70.67227601948639
2155,0.016777493815423174,0.00047476966724878096,0.00023039713906987044,70.75922997129932
2156,0.01679127213684352,0.0005113705858731199,0.00022979186830976596,70.84629090975764
2157,0.016814776586787473,0.0004746656255636564,0.00023035829916234256,70.93345896649592
2158,0.0168286439732865,0.0005112974742094753,0.00022975468595245189,71.02073427331065
2159,0.016852145822627628,0.00047456182736529647,0.0002303194725853522,71.10811696216045
2160,0.016866102878318502,0.0005112246353395589,0.00022971751901823575,71.19560716516635
2161,0.016889601713370526,0.00047445827227105377,0.00023028065920625523,71.28320501461192
2162,0.016903649045134316,0.0005111520687244272,0.00022968036737570528,71.37091064294347
2163,0.016927144449937218,0.0004743549599014634,0.00023024185889401527,71.4587241827703
2164,0.016941282667431397,0.0005110797738284976,0.0002296432308949997,71.54664576686486
2165,0.01696477422373505,0.0004742518898807472,0.00023020307151905942,71.63467552816292
2166,0.016979003939400435,0.0005110077501193402,0.00022960610944765432,71.72281359976388
2167,0.01700249122664244,0.00047414906183619197,0.00023016429695304954,71.8110601149309
2168,0.017016813055745764,0.0005109359970681874,0.00022956900290685116,71.89941520709101
2169,0.017040295651041794,0.0004740464753982054,0.0002301255350693161,71.98787900983551
2170,0.017054710211665606,0.0005108645141496862,0.00022953191114712075,72.07645165692006
2171,0.01707818768978775,0.0004739441302004414,0.00023008678574238764,72.1651332822648
2172,0.01709269560285516,0.0005107933008417626,0.00022949483404436114,72.25392401995475
2173,0.017116167536235658,0.0004738420258796149,0.00023004804884836497,72.34282400423986
2174,0.01713076942552457,0.0005107223566260865,0.00022945777147605467,72.43183336953523
2175,0.017154235384223525,0.00047374016207528337,0.00023000932426464819,72.52095225042139
2176,0.01716893187637613,0.0005106516809876164,0.00022942072332093208,72.61018078164446
2177,0.017192391428084573,0.00047363853843022924,0.00022997061187007966,72.69951909811628
2178,0.017207183152627672,0.0005105812734148914,0.0002293836894592665,72.78896733491476
2179,0.017230635862631016,0.0004735371545899436,0.0002299319115447035,72.878525627284
2180,0.01724552345199303,0.0005105111334000209,0.0002293466697725775,72.96819411063441
2181,0.017268968883192248,0.0004734360102026958,0.0002298932231702643,73.05797292054314
2182,0.01728395297269672,0.0005104412604388147,0.00022930966414380687,73.14786219275408
2183,0.017307390685561426,0.00047333510491948095,0.00022985454662944924,73.23786206317811
2184,0.01732247191347335,0.0005103716540304966,0.00022927267245728754,73.32797266789339
2185,0.017345901466042753,0.00047323443839413014,0.00022981588180651124,73.41819414314551
2186,0.017361080473555168,0.000510302313677964,0.00022923569459854502,73.50852662534763
2187,0.017384501421433527,0.0004731340102829539,0.00022977722858700224,73.5989702510808
2188,0.01739977885269556,0.0005102332388879667,0.00022919873045459073,73.68952515709411
2189,0.01742319074902802,0.00047303382024465793,0.0002297385868578029,73.78019148030492
2190,0.017438567251145707,0.0005101644291708475,0.00022916177991358152,73.870969357799
2191,0.017461969646608143,0.0004729338679406249,0.0002296999565069676,73.96185892683084
2192,0.01747744586967736,0.0005100958840405262,0.00022912484286510514,74.0528603248238
2193,0.017500838312467425,0.0004728341530345492,0.00022966133742403013,74.14397368937026
2194,0.0175164149095623,0.0005100276030149688,0.0002290879191998704,74.23519915823198
2195,0.017539796945399203,0.00047273467519225626,0.00022962272949982065,74.32653686934019
2196,0.017555474572587694,0.0005099595856158494,0.0002290510088098945,74.41798696079577
2197,0.01757884574468388,0.0004726354340819362,0.00022958413262626705,74.5095495708696
2198,0.017594625061059778,0.000509891831368556,0.00022901411158852823,74.60122483800265
2199,0.017617984910112516,0.00047253642937397763,0.00022954554669669082,74.69301290080621
2200,0.01763386657779245,0.0005098243398025567,0.00022897722743027215,74.78491389806213
2201,0.017657214641978097,0.0004724376607404962,0.00022950697160567103,74.87692796872307
2202,0.017673199326113654,0.000509757110451242,0.0002289403562308405,74.96905525191251
2203,0.017696535141078332,0.00047233912785585547,0.00022946840724905095,75.06129588692525
2204,0.017712623509865067,0.0005096901428518049,0.0002289034978871346,75.15365001322745
2205,0.017735946608711847,0.00047224083039620164,0.0002294298535238684,75.24611777045676
2206,0.01775213933340799,0.0005096234365456089,0.00022886665229729223,75.33869929842278
2207,0.01777544924669236,0.0004721427680393806,0.00022939131032852214,75.43139473710707
2208,0.01779174700161788,0.0005095569910780369,0.00022882981936059213,75.52420422666336
2209,0.017815043257330333,0.0004720449404650003,0.0002293527775625027,75.61712790741791
2210,0.017831446719890648,0.0005094908059985542,0.00022879299897751327,75.71016591986964
2211,0.017854728843451646,0.0004719473473543168,0.00022931425512661706,75.80331840469026
2212,0.017870398477779378,0.0005094126318783003,0.00022874528189779813,75.89658550272459
2213,0.01789334801529903,0.00047183315562554723,0.00022926072304108294,75.98996735499081
2214,0.017910192884423106,0.000509342889042877,0.0002287073834058928,76.0834641026805
2215,0.01793136732882164,0.0004717173427450631,0.00022919821721615482,76.177075887159
2216,0.017950715755363857,0.0005092775031589055,0.00022867778495152944,76.27080284996568
2217,0.017968924474532466,0.00047158894899335335,0.00022912874793181625,76.36464513281389
2218,0.017991820205311065,0.0005092339607427511,0.00022865427285609125,76.45860287759143
2219,0.018006143213841724,0.000471441329127948,0.00022905406772279172,76.55267622636073
2220,0.018033426010466695,0.0005092015215140495,0.00022863589287674678,76.64686532135889
2221,0.018043073773257035,0.00047129485390530804,0.0002289746018925032,76.74117030499809
2222,0.018075482801218436,0.0005091634385978495,0.000228622166640095,76.83559131986576
2223,0.0180797878473909,0.00047115125436427655,0.00022889129310410062,76.93012850872466
2224,0.018117905749558877,0.0005091302435739752,0.00022861181876070727,77.02478201451332
2225,0.018116360017132176,0.0004710007767545107,0.00022880526127634377,77.1195519803461
2226,0.01816064790846633,0.0005091032765143241,0.0002286041958413392,77.21443854951336
2227,0.018152816637277556,0.00047084923667316324,0.00022871679026438899,77.30944186548189
2228,0.018203683578731446,0.0005090758251800352,0.00022859902930677772,77.40456207189496
2229,0.01818919815147921,0.00047069714679942603,0.0002286264114467891,77.4997993125725
2230,0.018246962810620045,0.0005090522921714958,0.00022859559734650234,77.5951537315115
2231,0.018225547966892314,0.00047054245444702895,0.00022853472223159993,77.6906254728861
2232,0.01829046119542387,0.0005090292219858414,0.0002285936145157401,77.78621468104772
2233,0.018261876818038956,0.000470391411335033,0.00022844178808022693,77.88192150052554
2234,0.01833416715096365,0.0005090028418938842,0.0002285929666611631,77.9777460760265
2235,0.018298208670860006,0.00047024057022900374,0.00022834796755705287,78.07368855243556
2236,0.018378048483353945,0.0005089813188031427,0.00022859312427174854,78.16974907481595
2237,0.018334571520538537,0.0004700843769739455,0.00022825369414722734,78.26592778840946
2238,0.018422091794044086,0.0005089636831355944,0.00022859391942731605,78.36222483863648
2239,0.018370967465121884,0.0004699291189476574,0.0002281589161054192,78.45864037109634
2240,0.018466295574701974,0.0005089430533993462,0.00022859541243952573,78.55517453156763
2241,0.01840740719847611,0.00046977709870957475,0.00022806374216185698,78.65182746600811
2242,0.018510641828474523,0.0005089219083963662,0.00022859733475131503,78.74859932055529
2243,0.018443907793908573,0.0004696251328732005,0.00022796843048315097,78.84549024152642
2244,0.018555122443375118,0.0005089014256248721,0.00022859956211077284,78.94250037541875
2245,0.01848047011898957,0.00046947405705420543,0.00022787298083008832,79.03962986890983
2246,0.018599737009255365,0.00050888070602684,0.0002286020950258594,79.13687886885766
2247,0.018517100935068708,0.00046932232654350414,0.00022777749739398437,79.23424752230089
2248,0.018644474134949574,0.0005088629215229843,0.00022860474424520524,79.33173597645914
2249,0.018553810384833093,0.00046916829740748097,0.0002276821271644247,79.42934437873319
2250,0.018689330975153115,0.0005088466321584025,0.00022860748780708753,79.52707287670506
2251,0.018590595647641896,0.00046901566961644,0.00022758678576705033,79.62492161813849
2252,0.01873431080108299,0.0005088284226560291,0.00022861040545250373,79.72289075097896
2253,0.018627458804550887,0.00046886488687795903,0.0002274914918529378,79.82098042335393
2254,0.01877940719399122,0.0005088106421277422,0.00022861338275235465,79.91919078357321
2255,0.01866440650504996,0.00046871338240403514,0.0002273963586021134,80.01752198012909
2256,0.018824618360509367,0.0005087942184834355,0.00022861638185987083,80.11597416169641
2257,0.018701436463788988,0.00046856215514883633,0.00022730134223892273,80.21454747713312
2258,0.01886994744253096,0.0005087774652439822,0.00022861945929203954,80.31324207548028
2259,0.018738549131565536,0.00046841172268516866,0.0002272064394223696,80.41205810596222
2260,0.018915391079786684,0.0005087611661480499,0.0002286225595583637,80.51099571798694
2261,0.01877574826090618,0.0004682613288250006,0.00022711170359819406,80.61005506114638
2262,0.018960948939733796,0.0005087451614384159,0.00022862567690626635,80.70923628521633
2263,0.018813031523718608,0.0004681119672669382,0.0002270170907783248,80.808539540157
2264,0.019006623916019535,0.0005087285585119459,0.00022862885456294472,80.9079649761131
2265,0.018850398910115588,0.0004679632455967924,0.00022692260312625522,81.007512743414
2266,0.019052413867700017,0.0005087128006644785,0.0002286320444483116,81.10718299257408
2267,0.01888785297637313,0.0004678140059541276,0.00022682828380326473,81.206975874293
2268,0.01909831898812424,0.0005086978619634723,0.00022863524572378744,81.30689153945562
2269,0.018925391431204537,0.0004676654868870844,0.00022673408655468687,81.40693013913265
2270,0.019144342303755526,0.0005086821774039056,0.0002286385111918757,81.50709182458064
2271,0.018963013475532753,0.00046751836183526866,0.00022663999078150165,81.6073767472421
2272,0.019190482881394928,0.0005086661693576926,0.0002286418203431342,81.70778505874603
2273,0.019000720865849547,0.00046737185074047195,0.0002265460250855976,81.80831691090796
2274,0.019236740726948635,0.0005086503092596459,0.0002286451637250251,81.90897245573015
2275,0.019038512332965492,0.0004672260157609546,0.00022645217061763095,82.00975184540195
2276,0.019283117790704105,0.0005086343334389599,0.00022864856460041763,82.1106552322999
2277,0.01907638750938517,0.00046708069224391007,0.00022635842243288892,82.21168276898808
2278,0.019329613459101714,0.0005086188095052461,0.00022865200474723237,82.31283460821822
2279,0.019114347558358096,0.00046693546410247696,0.00022626479725321698,82.4141109029301
2280,0.01937622810680621,0.0005086036154040138,0.00022865548644603758,82.51551180625151
2281,0.019152391191650294,0.00046679098651502914,0.00022617126899014532,82.61703747149879
2282,0.01942296365720315,0.0005085880198936478,0.0002286590380323584,82.71868805217687
2283,0.019190517842071184,0.0004666474434575358,0.00022607782619992893,82.82046370197952
2284,0.019469819894899154,0.0005085724481072574,0.00022866264781547924,82.92236457478964
2285,0.019228728426645747,0.00046650425230453747,0.0002259844846553698,83.0243908246795
2286,0.019516797029483893,0.0005085572223660407,0.00022866631055778132,83.12654260591086
2287,0.019267022165855626,0.00046636152366073217,0.00022589123125522445,83.2288200729353
2288,0.01956389651703161,0.0005085420056536199,0.0002286700439329103,83.33122338039458
2289,0.01930539859590545,0.00046621939755896755,0.00022579805645201248,83.43375268312046
2290,0.019611118424130977,0.0005085269437743898,0.00022867384301735816,83.53640813613539
2291,0.019343858275798907,0.00046607766342676417,0.0002257049672067554,83.63918989465256
2292,0.019658463099281494,0.0005085121003012389,0.00022867770727327144,83.74209811407603
2293,0.019382400583903784,0.0004659364664495673,0.00022561195208235346,83.84513295000116
2294,0.01970593175548126,0.0005084972840593664,0.00022868164948972557,83.94829455821471
2295,0.019421025160839555,0.0004657957631510176,0.00022551900511300305,84.05158309469508
2296,0.01975352456385314,0.0005084827780634878,0.00022868566430408918,84.15499871561266
2297,0.019459732406217123,0.00046565526357052536,0.00022542613231934947,84.25854157732998
2298,0.01980124193414326,0.000508468670671852,0.0002286897515309891,84.36221183640185
2299,0.019498521769872566,0.00046551515298928205,0.00022533332278682896,84.46600964957585
2300,0.01984908502064576,0.0005084546493899344,0.00022869392451951826,84.56993517379237
2301,0.01953739282152688,0.00046537560248435914,0.00022524056728631626,84.67398856618479
2302,0.019897054197519592,0.0005084407614007845,0.00022869818303178387,84.77816998407997
2303,0.019576345794585826,0.00046523645790722603,0.00022514786832471604,84.88247958499832
2304,0.01994514986694774,0.0005084271258636996,0.00022870252630339505,84.98691752665395
2305,0.01961538034375228,0.0004650977151214381,0.00022505521981574283,85.09148396695511
2306,0.019993372929078698,0.0005084136823481453,0.00022870696151868858,85.19617906400438
2307,0.019654496193623177,0.0004649593559982194,0.00022496261671157427,85.30100297609874
2308,0.02004172376647676,0.0005084005416163714,0.0002287114877150292,85.40595586173
2309,0.01969369349440455,0.00046482127096327203,0.0002248700600560946,85.51103787958507
2310,0.02009020284001509,0.0005083877171578554,0.00022871610597812746,85.61624918854591
2311,0.019732971923157587,0.0004646835731869061,0.00022477754276056672,85.72158994769012
2312,0.020138811008767677,0.0005083750453289389,0.00022872082407455642,85.827060316291
2313,0.019772331208831536,0.0004645463347094709,0.00022468505888396798,85.93266045381773
2314,0.02018754870926313,0.000508362579574164,0.00022872564224837673,86.0383905199358
2315,0.01981177146609317,0.00046440944328195025,0.000224592609156408,86.14425067450713
2316,0.020236416362110727,0.0005083504017561873,0.00022873056021498265,86.2502410775903
2317,0.019851292504046294,0.0004642729027852608,0.000224500189413741,86.35636188944083
2318,0.020285414682092235,0.0005083384481796989,0.0002287355827661252,86.46261327051141
2319,0.019890894139276433,0.000464136747559638,0.00022440779526337285,86.5689953814522
2320,0.020334544108222115,0.0005083267386659122,0.0002287407104890938,86.67550838311094
2321,0.019930576453953328,0.00046400093517089765,0.00022431542629711785,86.7821524365333
2322,0.020383805067258284,0.0005083152905377208,0.00022874594384069883,86.8889277029632
2323,0.019970339316856524,0.0004638654964026042,0.00022422307881267545,86.99583434384279
2324,0.020433198190231365,0.0005083040518352166,0.00022875128640143484,87.10287252081294
2325,0.020010182613673697,0.0004637304380839582,0.0002241307496090667,87.21004239571343
2326,0.020482723893570497,0.0005082930711441154,0.00022875673809494965,87.31734413058308
2327,0.02005010643667375,0.00046359569203393257,0.00022403843873424842,87.42477788766013
2328,0.02053238258121545,0.0005082823876733162,0.00022876229879749342,87.53234382938251
2329,0.020090110711917363,0.00046346127577696406,0.0002239461433579402,87.64004211838783
2330,0.020582174828671286,0.000508271945427089,0.0002287679714141261,87.74787291751394
2331,0.020130195356838996,0.00046332722762202803,0.00022385386033955615,87.85583638979904
2332,0.020632101062513692,0.0005082617439369539,0.00022877375648444652,87.96393269848188
2333,0.020170360450866006,0.00046319352178975245,0.00022376158913311857,88.07216200700208
2334,0.020682161677230956,0.000508251806645463,0.0002287796538950024,88.18052447900037
2335,0.020210605975492346,0.00046306015651906973,0.00022366932781360484,88.28902027831873
2336,0.02073235717819378,0.0005082421198500808,0.00022878566519528656,88.39764956900086
2337,0.0202509319100503,0.00046292712873739994,0.00022357707446219106,88.50641251529227
2338,0.02078268796576586,0.0005082327080720709,0.0002287917902905103,88.61530928164044
2339,0.02029133834491137,0.00046279440680082706,0.0002234848287494012,88.72434003269527
2340,0.020833154427478604,0.000508223586118538,0.00022879802903891678,88.83350493330934
2341,0.020331825286773797,0.00046266200475485165,0.00022339258889158355,88.94280414853783
