t,y_pinn,y_ref
0.8825,0.07858046,0.07858077436685562
0.88375,0.078786306,0.07878664135932922
0.885,0.07899264,0.07899297773838043
0.88625,0.07919947,0.07919979095458984
0.8875,0.07940676,0.07940708100795746
0.88875,0.07961451,0.07961484044790268
0.89,0.07982276,0.0798230767250061
0.89125,0.08003147,0.08003178983926773
0.8925,0.080240645,0.08024097979068756
0.89375,0.08045031,0.0804506465792656
0.895,0.080660425,0.08066078275442123
0.89625,0.08087105,0.08087139576673508
0.8975,0.08108214,0.08108247816562653
0.89875,0.081293695,0.08129404485225677
0.9,0.08150571,0.08150608092546463
0.90125,0.08171824,0.08171858638525009
0.9025,0.08193121,0.08193157613277435
0.90375,0.08214468,0.08214503526687622
0.905,0.0823586,0.0823589637875557
0.90625,0.082573004,0.08257336914539337
0.9075,0.08278791,0.08278825134038925
0.90875,0.08300326,0.08300361037254333
0.91,0.08321908,0.08321943879127502
0.91125,0.0834354,0.08343573659658432
0.9125,0.08365217,0.08365251868963242
0.91375,0.08386942,0.08386977016925812
0.915,0.08408715,0.08408749103546143
0.91625,0.08430534,0.08430568873882294
0.9175,0.08452402,0.08452435582876205
0.91875,0.08474316,0.08474349975585938
0.92,0.084962785,0.0849631205201149
0.92125,0.08518287,0.08518321067094803
0.9225,0.085403435,0.08540377765893936
0.92375,0.08562446,0.0856248140335083
0.925,0.08584599,0.08584631979465485
0.92625,0.08606797,0.08606830984354019
0.9275,0.086290434,0.08629076182842255
0.92875,0.08651336,0.0865136906504631
0.93,0.086736776,0.08673709630966187
0.93125,0.08696066,0.08696097135543823
0.9325,0.087185,0.0871853157877922
0.93375,0.087409824,0.08741013705730438
0.935,0.08763513,0.08763542771339417
0.93625,0.087860905,0.08786119520664215
0.9375,0.088087164,0.08808743208646774
0.93875,0.08831387,0.08831413835287094
0.94,0.088541076,0.08854132145643234
0.94125,0.08876873,0.08876897394657135
0.9425,0.08899685,0.08899710327386856
0.94375,0.08922548,0.08922569453716278
0.945,0.08945455,0.0894547700881958
0.94625,0.0896841,0.08968430757522583
0.9475,0.08991412,0.08991432189941406
0.94875,0.090144604,0.0901448056101799
0.95,0.09037557,0.09037576615810394
0.95125,0.090607,0.09060719609260559
0.9525,0.09083891,0.09083909541368484
0.95375,0.09107131,0.0910714641213417
0.955,0.09130414,0.09130430966615677
0.95625,0.091537476,0.09153762459754944
0.9575,0.09177126,0.09177140891551971
0.95875,0.09200553,0.0920056626200676
0.96,0.09224027,0.09224039316177368
0.96125,0.09247547,0.09247559309005737
0.9625,0.09271114,0.09271126240491867
0.96375,0.09294729,0.09294740110635757
0.965,0.09318391,0.09318401664495468
0.96625,0.093421005,0.0934210941195488
0.9675,0.09365856,0.09365864843130112
0.96875,0.093896605,0.09389667212963104
0.97,0.094135106,0.09413516521453857
0.97125,0.09437405,0.09437412768602371
0.9725,0.09461352,0.09461356699466705
0.97375,0.09485341,0.0948534682393074
0.975,0.09509381,0.09509384632110596
0.97625,0.095334634,0.09533469378948212
0.9775,0.09557596,0.09557601064443588
0.97875,0.09581777,0.09581779688596725
0.98,0.09606003,0.09606005251407623
0.98125,0.09630274,0.09630277752876282
0.9825,0.09654596,0.09654597193002701
0.98375,0.09678961,0.0967896357178688
0.985,0.097033754,0.09703376889228821
0.98625,0.09727837,0.09727837890386581
0.9875,0.09752343,0.09752345085144043
0.98875,0.097768985,0.09776899218559265
0.99,0.098015,0.09801500290632248
0.99125,0.0982615,0.09826149046421051
0.9925,0.09850844,0.09850843995809555
0.99375,0.09875585,0.0987558588385582
0.995,0.099003755,0.09900374710559845
0.99625,0.0992521,0.0992521122097969
0.9975,0.09950093,0.09950093924999237
0.99875,0.09975023,0.09975023567676544
1.0,0.099999994,0.10000000149011612
