t,r1,r2,r_norm
3.451725862931466,0.0018957853,-0.00033831596,0.0019257361
3.4592296148074038,0.0019131899,-0.00047247112,0.001970666
3.466733366683342,0.0019240379,-0.00060226023,0.002016095
3.4742371185592797,0.0019266605,-0.0007261187,0.0020589484
3.4817408704352175,0.0019241571,-0.0008468628,0.0021022744
3.4892446223111557,0.0019150972,-0.00096188486,0.0021430866
3.4967483741870935,0.0018978119,-0.0010709018,0.00217911
3.5042521260630317,0.0018748045,-0.0011741966,0.002212155
3.5117558779389695,0.0018455982,-0.0012719333,0.0022414385
3.5192596298149077,0.0018085241,-0.0013637096,0.0022650526
3.5267633816908455,0.0017665625,-0.0014491379,0.0022848947
3.5342671335667837,0.0017204285,-0.0015288591,0.002301583
3.5417708854427215,0.001665473,-0.0016017258,0.0023106982
3.549274637318659,0.001609683,-0.0016682744,0.002318236
3.5567783891945974,0.0015456676,-0.0017277598,0.0023182412
3.564282141070535,0.0014775991,-0.0017812252,0.0023143168
3.5717858929464734,0.0014052391,-0.0018286407,0.0023062143
3.579289644822411,0.0013318062,-0.0018686652,0.0022946934
3.5867933966983494,0.0012512207,-0.001901865,0.0022765421
3.594297148574287,0.001168251,-0.0019284189,0.002254686
3.6018009004502254,0.0010826588,-0.0019487143,0.0022292684
3.609304652326163,0.0009938478,-0.0019625425,0.0021998424
3.6168084042021014,0.0009036064,-0.001969874,0.0021672351
3.624312156078039,0.0008120537,-0.0019713044,0.0021320113
3.631815907953977,0.00071775913,-0.0019662976,0.0020932045
3.639319659829915,0.0006226301,-0.0019547641,0.002051529
3.646823411705853,0.0005283356,-0.0019373298,0.0020080798
3.654327163581791,0.00043189526,-0.0019148588,0.0019629616
3.661830915457729,0.0003335476,-0.0018854737,0.0019147494
3.669334667333667,0.00023818016,-0.0018513501,0.0018666084
3.676838419209605,0.00014233589,-0.0018118322,0.0018174144
3.684342171085543,4.6372414e-05,-0.0017666221,0.0017672306
3.691845922961481,-4.7922134e-05,-0.0017174184,0.0017180869
3.6993496748374186,-0.00014173985,-0.0016618371,0.0016678707
3.706853426713357,-0.00023293495,-0.0016025603,0.0016194006
3.7143571785892946,-0.00032401085,-0.0015385151,0.0015722632
3.721860930465233,-0.00041151047,-0.0014699101,0.0015264262
3.7293646823411706,-0.0004962683,-0.0013978481,0.0014833278
3.736868434217109,-0.00058066845,-0.001321137,0.0014431142
3.7443721860930466,-0.00066125393,-0.0012414455,0.0014065717
3.7518759379689848,-0.0007407665,-0.0011577606,0.0013744616
3.7593796898449225,-0.00081574917,-0.0010714531,0.0013466472
3.7668834417208608,-0.0008882284,-0.0009821057,0.0013241909
3.7743871935967985,-0.0009583235,-0.00088989735,0.0013077848
3.7818909454727363,-0.001024127,-0.0007946491,0.0012962652
3.7893946973486745,-0.0010874271,-0.00069755316,0.001291928
3.7968984492246123,-0.0011461973,-0.00059843063,0.0012930149
3.8044022011005505,-0.001201272,-0.0004975796,0.0013002461
3.8119059529764883,-0.001254797,-0.0003950596,0.0013155179
3.8194097048524265,-0.0013033152,-0.00029051304,0.0013353007
3.8269134567283642,-0.0013481379,-0.00018548965,0.0013608388
3.8344172086043025,-0.0013898611,-7.9631805e-05,0.0013921405
3.8419209604802402,-0.0014256835,2.7000904e-05,0.0014259391
3.849424712356178,-0.0014611483,0.00013500452,0.0014673719
3.856928464232116,-0.0014911294,0.00024265051,0.0015107436
3.864432216108054,-0.0015185475,0.00034993887,0.0015583464
3.871935967983992,-0.0015410781,0.00045710802,0.0016074419
3.87943971985993,-0.001562357,0.00056409836,0.0016610738
3.886943471735868,-0.0015762448,0.00067067146,0.0017129938
3.894447223611806,-0.0015888214,0.00077599287,0.0017681965
3.901950975487744,-0.0015983582,0.0008800626,0.0018246258
3.909454727363682,-0.0016053915,0.0009838343,0.0018828732
3.9169584792396197,-0.0016075373,0.0010848045,0.0019393238
3.924462231115558,-0.00160712,0.0011853576,0.0019969745
3.9319659829914957,-0.0016037822,0.0012844205,0.0020547148
3.939469734867434,-0.0015982985,0.0013807416,0.0021121092
3.9469734867433717,-0.0015882254,0.0014750361,0.002167531
3.95447723861931,-0.0015758872,0.0015670061,0.0022223701
3.9619809904952477,-0.0015611053,0.0016566515,0.0022763005
3.969484742371186,-0.0015431643,0.001743257,0.002328154
3.9769884942471236,-0.0015240312,0.0018272996,0.0023794316
3.984492246123062,-0.0015015602,0.0019080639,0.0024280427
3.9919959979989996,-0.0014776587,0.0019874573,0.0024765828
3.9994997498749374,-0.0014505982,0.002060771,0.0025201214
4.007003501750876,-0.0014213324,0.0021323562,0.002562641
4.014507253626814,-0.0013917685,0.002200663,0.0026038312
4.022011005502751,-0.0013585687,0.002264917,0.0026411281
4.029514757378689,-0.0013234615,0.0023257136,0.00267591
4.037018509254628,-0.0012885332,0.002383113,0.0027091594
4.044522261130566,-0.0012506843,0.0024358034,0.0027381289
4.052026013006503,-0.0012106895,0.002485633,0.0027648038
4.059529764882441,-0.0011711121,0.0025302768,0.0027881542
4.0670335167583795,-0.0011283755,0.002571404,0.0028080866
4.074537268634317,-0.0010872483,0.002608776,0.0028262734
4.082041020510255,-0.0010426044,0.0026414394,0.002839758
4.089544772386193,-0.0009976625,0.002670288,0.0028505735
4.0970485242621315,-0.00095158815,0.0026951432,0.0028582017
4.104552276138069,-0.0009046793,0.0027148128,0.0028615822
4.112056028014007,-0.0008575916,0.0027304888,0.002861998
4.119559779889945,-0.0008087754,0.0027419925,0.0028587831
4.1270635317658835,-0.00075900555,0.002749443,0.0028522843
4.134567283641821,-0.0007092953,0.0027518868,0.002841827
4.142071035517759,-0.00066024065,0.0027506948,0.002828823
4.149574787393697,-0.0006095767,0.00274539,0.0028122498
4.1570785392696346,-0.00055891275,0.0027356744,0.0027921852
4.164582291145573,-0.00050735474,0.0027213693,0.0027682593
4.172086043021511,-0.00045633316,0.0027028918,0.0027411429
4.179589794897449,-0.00040477514,0.00268054,0.0027109294
4.1870935467733865,-0.00035220385,0.0026541352,0.002677402
4.194597298649325,-0.000300467,0.0026236176,0.002640767
4.202101050525263,-0.0002487898,0.0025891066,0.0026010324
4.209604802401201,-0.00019651651,0.0025511384,0.002558696
4.2171085542771385,-0.00014561415,0.0025086403,0.0025128627
4.224612306153077,-9.3758106e-05,0.0024634004,0.002465184
4.232116058029015,-4.1931868e-05,0.00241369,0.0024140542
4.239619809904952,9.715557e-06,0.002360642,0.002360662
4.2471235617808905,6.118417e-05,0.0023047924,0.0023056043
4.254627313656829,0.00011205673,0.002245605,0.002248399
4.262131065532767,0.0001629293,0.0021824837,0.0021885568
4.269634817408704,0.00021335483,0.0021170974,0.0021278209
4.277138569284642,0.0002630949,0.0020480752,0.0020649044
4.284642321160581,0.00031283498,0.001977086,0.002001683
4.292146073036518,0.00036218762,0.0019032359,0.0019373917
4.299649824912456,0.00041139126,0.0018262863,0.0018720482
4.307153576788394,0.00045973063,0.0017473102,0.0018067776
4.314657328664333,0.0005078614,0.0016660094,0.0017416977
4.32216108054027,0.0005543232,0.0015827417,0.001677005
4.329664832416208,0.00060129166,0.001496911,0.0016131629
4.337168584292146,0.00064766407,0.0014100075,0.001551641
4.344672336168085,0.000693053,0.0013210773,0.0014918336
4.352176088044022,0.00073748827,0.0012308955,0.0014349191
4.35967983991996,0.00078222156,0.0011389256,0.0013816736
4.367183591795898,0.0008263886,0.0010466576,0.0013335705
4.374687343671836,0.0008689761,0.0009520054,0.0012889662
4.382191095547774,0.00091183186,0.00085771084,0.0012518407
4.389694847423712,0.0009533465,0.0007619858,0.0012204474
4.39719859929965,0.0009934604,0.0006657243,0.0011958898
4.404702351175588,0.0010331571,0.0005697012,0.0011798191
4.412206103051526,0.0010718703,0.00047332048,0.0011717245
4.419709854927464,0.0011097789,0.00037634373,0.0011718548
4.427213606803402,0.001147449,0.00027942657,0.001180982
4.43471735867934,0.001183942,0.00018286705,0.0011979812
4.442221110555278,0.0012187362,8.7082386e-05,0.0012218434
4.449724862431216,0.0012529939,-8.46386e-06,0.0012530226
4.457228614307153,0.0012862384,-0.00010329485,0.0012903794
4.4647323661830915,0.0013183206,-0.00019717216,0.001332984
4.47223611805903,0.0013491511,-0.00029045343,0.0013800623
4.479739869934968,0.0013796836,-0.00038218498,0.0014316397
4.487243621810905,0.0014084429,-0.00047314167,0.0014857907
4.4947473736868435,0.0014361888,-0.0005618334,0.0015421722
4.502251125562782,0.0014631897,-0.0006495118,0.0016008716
4.509754877438719,0.0014882237,-0.0007355809,0.001660087
4.517258629314657,0.001512289,-0.00081944466,0.0017200313
4.5247623811905955,0.0015351772,-0.00090146065,0.001780281
4.532266133066534,0.0015568584,-0.0009819269,0.0018406489
4.539769884942471,0.0015771538,-0.0010595322,0.001900006
4.547273636818409,0.0015958771,-0.0011353493,0.0019585304
4.5547773886943475,0.001613617,-0.001208663,0.0020160917
4.562281140570286,0.0016301051,-0.0012795329,0.0020723047
4.569784892446223,0.0016444474,-0.0013476014,0.0021260849
4.577288644322161,0.001657635,-0.0014131665,0.0021782548
4.584792396198099,0.0016699284,-0.0014762878,0.0022289206
4.592296148074037,0.0016798824,-0.0015358329,0.0022761342
4.599799899949975,0.0016888902,-0.0015922785,0.0023211422
4.607303651825913,0.0016968846,-0.0016462803,0.0023642455
4.614807403701851,0.0017023273,-0.0016970634,0.0024037352
4.622311155577789,0.0017070174,-0.0017453432,0.002441338
4.629814907453727,0.001709938,-0.0017897487,0.0024752957
4.637318659329665,0.0017106477,-0.0018309951,0.002505765
4.644822411205603,0.0017103329,-0.0018689632,0.002533429
4.652326163081541,0.0017080484,-0.0019036531,0.0025576013
4.659829914957479,0.0017037019,-0.0019349456,0.002578103
4.667333666833417,0.0016986167,-0.001962781,0.0025957287
4.674837418709354,0.0016916865,-0.0019869804,0.0026095775
4.682341170585293,0.0016828636,-0.0020087361,0.0026205059
4.689844922461231,0.0016725622,-0.002025783,0.0026270251
4.697348674337169,0.001660388,-0.0020397902,0.0026301392
4.704852426213106,0.0016468614,-0.0020502806,0.0026297914
4.712356178089045,0.0016313307,-0.0020580888,0.0026262081
4.719859929964983,0.0016141199,-0.0020620823,0.0026186956
4.727363681840921,0.0015956014,-0.0020625591,0.002607699
4.734867433716858,0.0015752614,-0.0020591617,0.002592604
4.742371185592797,0.0015528053,-0.0020527244,0.0025738846
4.749874937468735,0.0015292317,-0.0020435452,0.0025523768
4.757378689344672,0.0015036911,-0.0020302534,0.002526463
4.76488244122061,0.001476422,-0.0020138025,0.0024970428
4.7723861930965485,0.0014480501,-0.0019943714,0.002464623
4.779889944972487,0.0014171451,-0.0019718409,0.002428262
4.787393696848424,0.0013854727,-0.001945734,0.0023886012
4.794897448724362,0.0013519004,-0.001916647,0.0023454574
4.8024012006003005,0.001317218,-0.0018852949,0.0022998697
4.809904952476238,0.0012800768,-0.0018504262,0.0022500386
4.817408704352176,0.0012419075,-0.0018131137,0.0021976614
4.824912456228114,0.0012021363,-0.0017724037,0.0021416224
4.8324162081040525,0.0011613071,-0.001729548,0.0020832596
4.83991995997999,0.0011181533,-0.0016835928,0.0020210769
4.847423711855928,0.0010742843,-0.001635015,0.0019563641
4.854927463731866,0.0010288358,-0.0015842319,0.0018889928
4.8624312156078044,0.0009819567,-0.0015317798,0.0018195022
4.869934967483742,0.0009341091,-0.001476109,0.0017468422
4.87743871935968,0.00088475645,-0.0014184117,0.0016717314
4.884942471235618,0.000834167,-0.0013587475,0.0015943743
4.8924462231115555,0.00078234076,-0.0012974739,0.0015150893
4.899949974987494,0.0007291585,-0.001233995,0.0014333234
4.907453726863432,0.000674963,-0.0011687279,0.0013496295
4.91495747873937,0.00062024593,-0.0011023283,0.0012648449
4.9224612306153075,0.00056391954,-0.001033783,0.0011775875
4.929964982491246,0.00050644577,-0.0009637475,0.0010887133
4.937468734367184,0.00044862926,-0.0008929968,0.0009993556
4.944972486243122,0.00038982928,-0.00082075596,0.0009086293
4.9524762381190595,0.00033025444,-0.00074768066,0.00081737037
4.959979989994998,0.00026983023,-0.00067317486,0.00072523975
4.967483741870936,0.00020843744,-0.0005978942,0.0006331853
4.974987493746873,0.00014683604,-0.0005223155,0.00054256275
4.982491245622811,8.442998e-05,-0.000446558,0.00045446944
4.98999499749875,2.1219254e-05,-0.00036931038,0.00036991946
4.997498749374688,-4.258752e-05,-0.00029152632,0.00029462058
5.005002501250625,-0.00010564923,-0.00021409988,0.00023874782
5.012506253126563,-0.00016996264,-0.0001360178,0.00021768817
5.020010005002502,-0.00023412704,-5.8710575e-05,0.00024137607
5.027513756878439,-0.00029867887,1.9133091e-05,0.00029929107
5.035017508754377,-0.00036364794,9.649992e-05,0.00037623403
5.042521260630315,-0.00042888522,0.00017386675,0.0004627874
5.050025012506254,-0.0004937053,0.00025069714,0.0005537093
5.057528764382191,-0.0005583763,0.00032657385,0.00064686517
5.065032516258129,-0.0006234646,0.00040274858,0.00074223615
5.072536268134067,-0.0006878972,0.0004775524,0.00083741196
5.0800400200100055,-0.0007523298,0.000551641,0.00093290297
5.087543771885943,-0.00081664324,0.0006251335,0.0010284445
5.095047523761881,-0.0008801818,0.00069636106,0.0011223363
5.102551275637819,-0.0009434819,0.0007676482,0.0012163231
5.110055027513757,-0.0010065734,0.00083750486,0.0013094291
5.117558779389695,-0.0010687411,0.0009057522,0.0014009263
5.125062531265633,-0.0011305809,0.0009723902,0.0014912264
5.132566283141571,-0.0011915267,0.0010375977,0.0015799825
5.140070035017509,-0.001251787,0.0011020303,0.0016677653
5.147573786893447,-0.0013114512,0.0011639595,0.001753484
5.155077538769385,-0.0013701618,0.001224637,0.001837683
5.162581290645323,-0.0014276505,0.0012830496,0.0019194797
5.1700850425212606,-0.0014844239,0.0013399124,0.0019997198
5.177588794397199,-0.0015402734,0.0013942719,0.0020776035
5.185092546273137,-0.0015946627,0.0014469028,0.0021532478
5.192596298149074,-0.0016482174,0.0014980435,0.0022272752
5.2001000500250125,-0.0017005503,0.0015465021,0.0022985954
5.207603801900951,-0.0017514825,0.0015930533,0.0023675957
5.215107553776889,-0.0018014014,0.0016363859,0.0024336816
5.222611305652826,-0.0018495321,0.0016784072,0.002497563
5.2301150575287645,-0.001896441,0.0017177463,0.002558738
5.237618809404703,-0.0019419789,0.0017552376,0.0026176595
5.245122561280641,-0.001985997,0.0017895699,0.0026733396
5.252626313156578,-0.0020281374,0.0018212199,0.0027258364
5.2601300650325165,-0.0020691454,0.001851201,0.002776384
5.267633816908455,-0.0021086037,0.0018786788,0.0028241181
5.275137568784392,-0.002145946,0.0019032955,0.0028683825
5.28264132066033,-0.0021817386,0.0019251704,0.0029096846
5.290145072536268,-0.0022158027,0.0019449592,0.0029483296
5.297648824412207,-0.0022476614,0.0019615293,0.0029832162
5.305152576288144,-0.0022781491,0.0019752383,0.0030152162
5.312656328164082,-0.0023067892,0.001987636,0.0030449915
5.32016008004002,-0.0023331642,0.0019968152,0.0030709812
5.327663831915958,-0.0023585558,0.0020033717,0.0030945572
5.335167583791896,-0.0023809671,0.0020073652,0.0031142447
5.342671335667834,-0.002401948,0.002008915,0.0031313086
5.350175087543772,-0.0024209023,0.0020080209,0.0031453006
5.35767883941971,-0.0024378598,0.002004087,0.0031558715
5.365182591295648,-0.0024528801,0.0019982457,0.0031637964
5.372686343171586,-0.0024654567,0.0019890666,0.003167785
5.380190095047524,-0.0024768412,0.001979053,0.0031703932
5.387693846923462,-0.0024853945,0.0019651055,0.0031684106
5.3951975987994,-0.0024921298,0.0019494891,0.003164051
5.402701350675338,-0.0024968386,0.0019308925,0.0031563505
5.410205102551275,-0.0024998486,0.0019107461,0.0031464573
5.417708854427214,-0.002500385,0.0018881559,0.0031332185
5.425212606303152,-0.0024989843,0.0018631816,0.003117109
5.43271635817909,-0.0024953783,0.0018360615,0.0030980695
5.440220110055027,-0.002489686,0.001807034,0.0030763466
5.447723861930966,-0.0024822056,0.0017757416,0.0030519834
5.455227613806904,-0.0024723709,0.0017420053,0.003024434
5.462731365682842,-0.0024610758,0.0017077327,0.0029955376
5.470235117558779,-0.002447307,0.0016701221,0.0029628736
5.4777388694347176,-0.00243181,0.0016322732,0.0029288249
5.485242621310656,-0.0024140477,0.0015912056,0.0028912907
5.492746373186593,-0.0023946166,0.0015490651,0.0028519803
5.500250125062531,-0.0023729801,0.0015051961,0.0028100978
5.5077538769384695,-0.002349794,0.001460135,0.0027665005
5.515257628814408,-0.0023246408,0.0014133453,0.0027205697
5.522761380690345,-0.0022975802,0.0013651848,0.0026725652
5.530265132566283,-0.0022683144,0.0013154745,0.00262216
5.5377688844422215,-0.0022379756,0.001265049,0.0025707749
5.545272636318159,-0.0022052526,0.0012133718,0.002517024
5.552776388194097,-0.0021713972,0.0011602044,0.0024619182
5.560280140070035,-0.0021354556,0.0011066198,0.0024051566
5.5677838919459735,-0.002098024,0.0010518432,0.0023469296
5.575287643821911,-0.002059102,0.0009968281,0.0022876991
5.582791395697849,-0.0020183325,0.00094020367,0.0022265778
5.590295147573787,-0.0019763708,0.00088363886,0.0021649154
5.597798899449725,-0.001932621,0.0008263588,0.0021018784
5.605302651325663,-0.0018876791,0.0007683635,0.0020380665
5.612806403201601,-0.0018414855,0.00071018934,0.0019736863
5.620310155077539,-0.001793623,0.0006518364,0.0019083957
5.6278139069534765,-0.001744628,0.000592649,0.0018425416
5.635317658829415,-0.00169456,0.0005340576,0.0017767248
5.642821410705353,-0.0016433597,0.00047540665,0.0017107433
5.650325162581291,-0.0015910864,0.00041663647,0.0016447316
5.6578289144572285,-0.0015374422,0.0003578663,0.0015785426
5.665332666333167,-0.0014828444,0.00029921532,0.0015127317
5.672836418209105,-0.0014273524,0.00024098158,0.0014475521
5.680340170085043,-0.0013712645,0.00018328428,0.0013834592
5.68784392196098,-0.0013142824,0.00012642145,0.0013203487
5.695347673836919,-0.0012562871,6.955862e-05,0.0012582113
5.702851425712857,-0.0011977553,1.2934208e-05,0.0011978252
5.710355177588794,-0.0011385679,-4.1902065e-05,0.0011393387
5.717858929464732,-0.0010787249,-9.685755e-05,0.0010830645
5.725362681340671,-0.0010185242,-0.00015056133,0.0010295922
5.732866433216609,-0.0009575486,-0.00020331144,0.0009788948
5.740370185092546,-0.00089621544,-0.0002552271,0.00093184924
5.747873936968484,-0.00083500147,-0.0003066063,0.0008895138
5.755377688844423,-0.00077307224,-0.00035572052,0.00085098634
5.76288144072036,-0.0007110238,-0.00040471554,0.00081813784
5.770385192596298,-0.0006492734,-0.0004517436,0.0007909666
5.777888944472236,-0.00058686733,-0.0004976392,0.000769453
5.7853926963481745,-0.0005247593,-0.00054234266,0.00075465743
5.792896448224112,-0.00046217442,-0.0005854368,0.000745883
5.80040020010005,-0.00040012598,-0.00062710047,0.0007438789
5.807903951975988,-0.00033837557,-0.00066685677,0.0007477941
5.8154077038519265,-0.00027686357,-0.0007056594,0.00075802946
5.822911455727864,-0.00021523237,-0.00074225664,0.0007728324
5.830415207603802,-0.0001540184,-0.000777483,0.0007925916
5.83791895947974,-9.340048e-05,-0.0008109808,0.00081634155
5.845422711355678,-3.3199787e-05,-0.00084269047,0.0008433442
5.852926463231616,2.6583672e-05,-0.00087302923,0.0008734339
5.860430215107554,8.547306e-05,-0.0009006262,0.00090467295
5.867933966983492,0.00014430285,-0.00092691183,0.0009380772
5.87543771885943,0.00020205975,-0.00095134974,0.000972571
5.882941470735368,0.00025898218,-0.00097352266,0.0010073818
5.890445222611306,0.00031548738,-0.0009943843,0.0010432317
5.897948974487244,0.0003708601,-0.0010125637,0.0010783424
5.9054527263631815,0.00042551756,-0.0010296702,0.0011141301
5.91295647823912,0.00047916174,-0.0010441542,0.0011488489
5.920460230115058,0.0005315542,-0.0010561943,0.0011824112
5.927963981990995,0.00058329105,-0.0010674596,0.0012164286
5.9354677338669335,0.0006337166,-0.0010757446,0.0012485284
5.942971485742872,0.00068324804,-0.0010824203,0.0012800241
5.95047523761881,0.0007314682,-0.0010867119,0.0013099575
5.957978989494747,0.0007786751,-0.0010898113,0.0013394116
5.9654827413706855,0.00082427263,-0.0010898113,0.0013664238
5.972986493246624,0.0008686185,-0.0010884404,0.0013925519
5.980490245122562,0.00091153383,-0.001085043,0.0014171139
5.987993996998499,0.0009533763,-0.0010795891,0.0014402914
5.995497748874437,0.0009937286,-0.0010725856,0.0014621684
6.003001500750376,0.0010326505,-0.0010629594,0.001481975
6.010505252626313,0.0010700226,-0.0010520518,0.001500587
6.018009004502251,0.0011060238,-0.0010390878,0.0015175613
6.025512756378189,0.0011404753,-0.0010241568,0.0015328343
6.033016508254128,0.001173377,-0.0010072887,0.0015464295
6.040520260130065,0.0012046099,-0.0009889007,0.0015585279
6.048024012006003,0.0012343526,-0.0009688437,0.0015691668
6.055527763881941,0.0012623668,-0.000946939,0.0015780568
6.063031515757879,0.001288712,-0.00092345476,0.0015854171
6.070535267633817,0.0013135076,-0.0008980036,0.0015911356
6.078039019509755,0.0013366342,-0.0008711815,0.0015954773
6.085542771385693,0.0013581514,-0.00084263086,0.0015983123
6.093046523261631,0.0013780594,-0.00081306696,0.0016000392
6.100550275137569,0.0013961196,-0.00078216195,0.0016002897
6.108054027013507,0.0014126301,-0.00074991584,0.0015993428
6.115557778889445,0.0014270544,-0.00071519613,0.0015962424
6.123061530765383,0.0014401674,-0.00067994,0.0015926082
6.130565282641321,0.0014511347,-0.00064355135,0.0015874351
6.138069034517259,0.0014609694,-0.00060614944,0.0015817235
6.145572786393196,0.0014685392,-0.00056657195,0.001574043
6.153076538269135,0.0014744401,-0.00052675605,0.0015657094
6.160580290145073,0.0014787316,-0.00048616529,0.0015566001
6.168084042021011,0.0014813542,-0.00044462085,0.0015466409
6.175587793896948,0.0014824271,-0.00040200353,0.0015359678
6.1830915457728866,0.0014815927,-0.000359267,0.0015245293
6.190595297648825,0.0014790297,-0.00031486154,0.0015121727
6.198099049524763,0.0014747381,-0.00027021766,0.0014992899
6.2056028014007,0.0014691949,-0.0002259314,0.0014864651
6.2131065532766385,0.0014618635,-0.00017991662,0.0014728934
6.220610305152577,0.0014529228,-0.00013366342,0.0014590581
6.228114057028514,0.001441896,-8.6933374e-05,0.0014445143
6.235617808904452,0.0014297962,-4.0203333e-05,0.0014303613
6.2431215607803905,0.0014156699,7.0035458e-06,0.0014156873
6.250625312656329,0.0014004111,5.4329634e-05,0.0014014647
6.258129064532266,0.0013836026,0.00010210276,0.0013873649
6.265632816408204,0.0013655424,0.00014871359,0.0013736163
6.2731365682841425,0.0013455749,0.00019598007,0.0013597719
6.28064032016008,0.001324296,0.00024336576,0.001346472
6.288144072036018,0.0013018847,0.00028955936,0.0013336972
6.295647823911956,0.0012779236,0.00033670664,0.001321537
6.303151575787894,0.0012524724,0.00038307905,0.0013097468
6.310655327663832,0.0012258291,0.00042936206,0.001298849
6.31815907953977,0.001198113,0.00047427416,0.0012885693
6.325662831415708,0.0011690855,0.00051930547,0.0012792337
6.333166583291646,0.0011387467,0.0005637109,0.0012706353
6.340670335167584,0.0011072159,0.0006072223,0.001262793
6.348174087043522,0.0010748506,0.000650391,0.0012563089
6.35567783891946,0.0010412931,0.0006927699,0.0012506885
6.3631815907953975,0.001006484,0.00073421,0.0012458228
6.370685342671336,0.00097072124,0.0007747561,0.001241993
6.378189094547274,0.0009342432,0.00081413984,0.001239207
6.385692846423212,0.0008969307,0.00085297227,0.0012377586
6.393196598299149,0.00085806847,0.00089098513,0.0012369866
6.400700350175088,0.0008188486,0.0009267777,0.0012367013
6.408204102051026,0.0007790327,0.00096188486,0.0012377861
6.415707853926964,0.00073838234,0.0009959936,0.0012398434
6.423211605802901,0.0006969571,0.0010287911,0.0012426425
6.43071535767884,0.0006546974,0.0010603815,0.0012462094
6.438219109554778,0.0006119609,0.0010905862,0.0012505497
6.445722861430715,0.00056898594,0.0011197776,0.0012560441
6.453226613306653,0.0005251765,0.0011471659,0.0012616656
6.460730365182592,0.00048059225,0.001173079,0.0012677079
6.46823411705853,0.0004361868,0.0011976808,0.0012746365
6.475737868934467,0.00039118528,0.0012210086,0.0012821419
6.483241620810405,0.00034594536,0.0012417659,0.0012890542
6.4907453726863436,0.000300169,0.0012628809,0.0012980638
6.498249124562282,0.00025451183,0.0012804419,0.0013054913
6.505752876438219,0.00020891428,0.0012970939,0.0013138105
6.513256628314157,0.00016242266,0.0013127625,0.0013227722
6.5207603801900955,0.00011610985,0.0013265312,0.001331603
6.528264132066033,7.015467e-05,0.00133821,0.0013400476
6.535767883941971,2.3901463e-05,0.0013486817,0.0013488935
6.543271635817909,-2.2113323e-05,0.0013566874,0.0013568676
6.5507753876938475,-6.830692e-05,0.0013633817,0.0013650918
6.558279139569785,-0.00011444092,0.0013691224,0.001373897
6.565782891445723,-0.00015997887,0.0013727471,0.0013820376
6.573286643321661,-0.00020545721,0.0013740119,0.001389288
6.580790395197599,-0.00025087595,0.0013750028,0.0013977021
6.588294147073537,-0.00029575825,0.0013738619,0.0014053361
6.595797898949475,-0.00034064054,0.0013719006,0.0014135584
6.603301650825413,-0.00038462877,0.0013662111,0.001419321
6.6108054027013505,-0.00042837858,0.0013597682,0.00142565
6.618309154577289,-0.00047200918,0.0013515949,0.0014316429
6.625812906453227,-0.0005147457,0.0013421252,0.0014374503
6.633316658329165,-0.0005570054,0.0013320595,0.0014438274
6.6408204102051025,-0.00059849024,0.0013191737,0.0014485889
6.648324162081041,-0.00063961744,0.0013053864,0.0014536658
6.655827913956979,-0.000680089,0.001289852,0.0014581629
6.663331665832916,-0.0007199645,0.001272738,0.0014622622
6.6708354177088545,-0.00075918436,0.0012547001,0.0014665037
6.678339169584793,-0.0007972717,0.0012348443,0.0014698581
6.685842921460731,-0.00083476305,0.0012143403,0.0014735847
6.693346673336668,-0.0008714199,0.0011914596,0.0014761261
6.700850425212606,-0.0009070635,0.001167953,0.0014788097
6.708354177088545,-0.0009421706,0.0011436045,0.0014817277
6.715857928964483,-0.0009766817,0.0011179149,0.0014844665
6.72336168084042,-0.0010097027,0.001091212,0.0014866886
6.730865432716358,-0.001042068,0.0010629594,0.0014885525
6.738369184592297,-0.001073122,0.0010339022,0.0014901492
6.745872936468234,-0.001103878,0.0010043085,0.0014923747
6.753376688344172,-0.0011327267,0.0009728968,0.0014931838
6.76088044022011,-0.0011613369,0.00094100833,0.0014947241
6.768384192096049,-0.0011886358,0.0009085536,0.0014961031
6.775887943971986,-0.0012151599,0.0008753836,0.0014976348
6.783391695847924,-0.0012398958,0.00084136426,0.001498411
6.790895447723862,-0.0012642741,0.00080643594,0.0014995759
6.7983991995998,-0.0012868643,0.00077214837,0.001500744
6.805902951475738,-0.001308918,0.000736475,0.001501886
6.813406703351676,-0.0013298988,0.0007003844,0.0015030532
6.820910455227614,-0.0013495684,0.0006646216,0.0015043459
6.828414207103552,-0.0013682842,0.0006284714,0.0015057151
6.83591795897949,-0.0013856888,0.00059098005,0.0015064497
6.843421710855428,-0.0014023781,0.0005534589,0.0015076408
6.850925462731366,-0.001417458,0.0005170107,0.0015088032
6.858429214607304,-0.001431644,0.00047937036,0.0015097683
6.865932966483242,-0.0014446974,0.0004414618,0.0015106419
6.87343671835918,-0.0014561415,0.00040474534,0.0015113461
6.880940470235117,-0.0014671087,0.0003682971,0.0015126305
6.888444222111056,-0.0014768839,0.00033077598,0.0015134724
6.895947973986994,-0.0014852881,0.000295043,0.0015143089
6.903451725862932,-0.0014929175,0.00025886297,0.001515194
6.910955477738869,-0.0014989972,0.00022315979,0.0015155174
6.9184592296148075,-0.001504004,0.00018715858,0.0015156043
6.925962981490746,-0.0015085936,0.00015220046,0.0015162518
6.933466733366684,-0.0015114546,0.000117748976,0.0015160342
6.940970485242621,-0.0015136003,8.434057e-05,0.0015159483
6.9484742371185595,-0.0015146732,5.093217e-05,0.0015155294
6.955977988994498,-0.0015147328,1.8775463e-05,0.0015148491
