t,residual
8.76876876876877,-8.845329e-05
8.77877877877878,-0.00016927719
8.78878878878879,-0.00024914742
8.7987987987988,-0.00032401085
8.80880880880881,-0.0003964901
8.81881881881882,-0.00046491623
8.82882882882883,-0.0005290508
8.83883883883884,-0.00058722496
8.84884884884885,-0.000641346
8.85885885885886,-0.0006878376
8.86886886886887,-0.0007278919
8.87887887887888,-0.0007634163
8.88888888888889,-0.0007901192
8.8988988988989,-0.0008096695
8.90890890890891,-0.0008237362
8.91891891891892,-0.0008301735
8.92892892892893,-0.0008289814
8.93893893893894,-0.0008225441
8.94894894894895,-0.00080800056
8.95895895895896,-0.0007879734
8.96896896896897,-0.0007619858
8.97897897897898,-0.0007305145
8.98898898898899,-0.0006928444
8.998998998999,-0.0006489754
9.00900900900901,-0.0006034374
9.01901901901902,-0.0005528927
9.02902902902903,-0.0004980564
9.03903903903904,-0.00044035912
9.04904904904905,-0.0003809929
9.05905905905906,-0.00031900406
9.06906906906907,-0.0002553463
9.07907907907908,-0.00019145012
9.08908908908909,-0.00012564659
9.0990990990991,-6.03199e-05
9.10910910910911,2.861023e-06
9.11911911911912,6.6280365e-05
9.12912912912913,0.00012850761
9.13913913913914,0.000187397
9.14914914914915,0.0002450943
9.15915915915916,0.00029981136
9.16916916916917,0.00035095215
9.17917917917918,0.00039982796
9.18918918918919,0.00044381618
9.1991991991992,0.00048458576
9.20920920920921,0.00052046776
9.21921921921922,0.0005528927
9.22922922922923,0.0005800724
9.23923923923924,0.0006030798
9.24924924924925,0.0006213188
9.25925925925926,0.0006350279
9.26926926926927,0.00064337254
9.27927927927928,0.00064754486
9.28928928928929,0.00064635277
9.2992992992993,0.000641942
9.30930930930931,0.00063192844
9.31931931931932,0.00061774254
9.32932932932933,0.00059866905
9.33933933933934,0.0005774498
9.34934934934935,0.000551939
9.35935935935936,0.0005222559
9.36936936936937,0.0004900694
9.37937937937938,0.00045454502
9.38938938938939,0.0004168749
9.3993993993994,0.00037634373
9.40940940940941,0.00033462048
9.41941941941942,0.00029087067
9.42942942942943,0.00024592876
9.43943943943944,0.00019979477
9.44944944944945,0.00015366077
9.45945945945946,0.000106453896
9.46946946946947,6.03199e-05
9.47947947947948,1.4305115e-05
9.48948948948949,-3.0636787e-05
9.4994994994995,-7.4744225e-05
9.50950950950951,-0.00011718273
9.51951951951952,-0.00015747547
9.52952952952953,-0.00019586086
9.53953953953954,-0.0002323389
9.54954954954955,-0.0002655983
9.55955955955956,-0.00029563904
9.56956956956957,-0.0003232956
9.57957957957958,-0.00034677982
9.58958958958959,-0.00036656857
9.5995995995996,-0.00038325787
9.60960960960961,-0.000395298
9.61961961961962,-0.00040376186
9.62962962962963,-0.00040912628
9.63963963963964,-0.00040888786
9.64964964964965,-0.00040495396
9.65965965965966,-0.00039732456
9.66966966966967,-0.0003849268
9.67967967967968,-0.00036925077
9.68968968968969,-0.0003492236
9.6996996996997,-0.00032615662
9.70970970970971,-0.00029867887
9.71971971971972,-0.00026917458
9.72972972972973,-0.00023573637
9.73973973973974,-0.0002002716
9.74974974974975,-0.00016266108
9.75975975975976,-0.00012236834
9.76976976976977,-8.124113e-05
9.77977977977978,-3.9041042e-05
9.78978978978979,3.5762787e-06
9.7997997997998,4.631281e-05
9.80980980980981,8.785725e-05
9.81981981981982,0.00012779236
9.82982982982983,0.00016587973
9.83983983983984,0.0002014041
9.84984984984985,0.00023269653
9.85985985985986,0.00026029348
9.86986986986987,0.0002822876
9.87987987987988,0.00029838085
9.88988988988989,0.00030761957
9.8998998998999,0.00030863285
9.90990990990991,0.00029999018
9.91991991991992,0.0002812147
9.92992992992993,0.0002515912
9.93993993993994,0.00020986795
9.94994994994995,0.00015437603
9.95995995995996,8.445978e-05
9.96996996996997,-1.5497208e-06
9.97997997997998,-0.00010472536
9.98998998998999,-0.00022673607
10.0,-0.00036770105
